NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,isStatic_type,NOPA_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,is_data_class
0.0,0.0,0.0,0.0025380710659898475,0.024390243902439025,0.0,0.012987012987012988,0.005076142131979695,0.0064516129032258064,0.044715447154471545,0.33333333333333337,0.0017378711078928314,0.002171395483497394,0.004405286343612335,1.0,0.0063775510204081625,0.045085662759242556,0.04,0.0010672358591248667,1.0,0.75,0.0021344717182497333,0.0,0.014814814814814815,0.019,0.01981833195706028,0.0,0.007774549817104009,0.014256619144602852,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.002544529262086514,0.01282051282051282,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.010638297872340425,0.00510204081632653,0.0,0.0,0
0.0,0.0,0.0,0.012690355329949238,0.0975609756097561,0.006024096385542169,0.06493506493506494,0.015228426395939085,0.04516129032258064,0.04200542005420054,0.33333333333333337,0.009703113685734975,0.01013317892298784,0.05726872246696036,0.2,0.008928571428571428,0.04598737601442741,0.04,0.03094983991462113,0.9,1.0,0.032017075773746,0.08032128514056225,0.07407407407407407,0.019,0.01981833195706028,0.0,0.007774549817104009,0.014256619144602852,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.0,0.039473684210526314,0.0,0.1111111111111111,0.0,0.021739130434782608,0.0,0.03076923076923077,0.0,0.10714285714285714,0.0076335877862595426,0.0,0.0,0.04225352112676056,0.0,0.0,0.015228426395939085,0.0,0.0,0.0,0.0,0.031914893617021274,0.015306122448979591,0.0,0.0,0
0.0,0.0,0.0,0.01015228426395939,0.024390243902439025,0.015060240963855422,0.012987012987012988,0.012690355329949238,0.12258064516129032,0.044715447154471545,0.33333333333333337,0.011585807385952208,0.012015055008685582,0.026431718061674013,1.0,0.0063775510204081625,0.05049594229035167,0.04,0.021344717182497332,1.0,0.525,0.0224119530416222,0.06425702811244981,0.06222222222222223,0.019,0.01981833195706028,0.0,0.007774549817104009,0.014256619144602852,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.13013698630136986,0.0,0.0,0.0,0.0,0.0,0.0,0.14615384615384616,0.0,0.0,0.002544529262086514,0.05128205128205128,0.0,0.0,0.0,0.0,0.012690355329949238,0.0,0.0,0.0,0.0,0.026595744680851064,0.012755102040816325,0.0,0.0,0
0.0,0.0,0.0,0.005076142131979695,0.024390243902439025,0.0,0.025974025974025976,0.0076142131979695426,0.0064516129032258064,0.044715447154471545,0.33333333333333337,0.002461984069514844,0.0028951939779965257,0.00881057268722467,1.0,0.0063775510204081625,0.04598737601442741,0.04,0.0021344717182497338,1.0,0.75,0.0032017075773746,0.0,0.014814814814814815,0.019,0.01981833195706028,0.0,0.007774549817104009,0.014256619144602852,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.002544529262086514,0.02564102564102564,0.0,0.0,0.0,0.0,0.0076142131979695426,0.0,0.0,0.0,0.0,0.015957446808510637,0.007653061224489796,0.0,0.0,0
0.0,0.0,0.0,0.01015228426395939,0.04878048780487805,0.012048192771084338,0.03896103896103896,0.012690355329949238,0.0064516129032258064,0.03523035230352303,0.16666666666666666,0.006661839246922519,0.007093225246091487,0.026431718061674013,0.1,0.0063775510204081625,0.0387736699729486,0.04,0.007470651013874067,0.75,0.75,0.008537886872998933,0.012048192771084341,0.023703703703703706,0.039,0.04706853839801817,0.0,0.02013620164429964,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.0,0.03571428571428571,0.002544529262086514,0.0,0.04878048780487805,0.0,0.0,0.0,0.012690355329949238,0.0,0.0,0.0,0.0,0.026595744680851064,0.012755102040816325,0.0,0.0,0
0.0,0.0,0.0,0.015228426395939083,0.024390243902439025,0.015060240963855422,0.025974025974025976,0.017766497461928932,0.025806451612903226,0.0013550135501355014,0.0,0.00999275887038378,0.010422698320787491,0.030837004405286347,0.714286,0.003826530612244898,0.011722272317403066,0.08,0.010672358591248666,0.708333,0.75,0.011739594450373533,0.011474477911646588,0.023280429629629635,0.039,0.04706853839801817,0.0,0.02013620164429964,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.012722646310432571,0.0,0.03658536585365854,0.0,0.0,0.0,0.02030456852791878,0.002583979328165375,0.0,0.0,0.0025906735751295338,0.03723404255319149,0.017857142857142856,1.0,0.0,0
0.0,0.0,0.0,0.02284263959390863,0.12195121951219512,0.015060240963855422,0.03896103896103896,0.025380710659898477,0.012903225806451613,0.03116531165311653,0.16666666666666666,0.013758146270818247,0.014186450492182975,0.052863436123348026,0.13333299999999998,0.0063775510204081625,0.042380522993688004,0.56,0.023479188900747065,0.8888889999999999,1.0,0.024546424759871933,0.02610441767068273,0.034074074074074076,0.039,0.04706853839801817,0.0,0.02013620164429964,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.015267175572519085,0.0,0.04878048780487805,0.0,0.0,0.0,0.025380710659898477,0.0,0.0,0.0,0.0,0.05319148936170213,0.02551020408163265,0.0,0.0,0
0.09090909090909091,0.0,0.0,0.025380710659898473,0.04878048780487805,0.0,0.0,0.027918781725888322,0.012903225806451613,0.009485094850948509,0.16666666666666666,0.009703113685734975,0.01013317892298784,0.0,0.622222,0.0,0.009017132551848512,0.04,0.0192102454642476,0.7,1.0,0.020277481323372468,0.014603875502008035,0.02558922962962963,0.039,0.04706853839801817,0.0,0.02013620164429964,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.027989821882951654,0.0,0.0,0.0,0.0,0.0,0.027918781725888322,0.007751937984496124,0.0,0.0,0.007772020725388601,0.0425531914893617,0.02551020408163265,0.0,0.08333333333333333,0
0.0,0.0,0.0,0.015228426395939083,0.04878048780487805,0.0030120481927710845,0.03896103896103896,0.017766497461928932,0.01935483870967742,0.03523035230352303,0.16666666666666666,0.008979000724112961,0.009409380428488708,0.030837004405286347,0.9523809999999999,0.0063775510204081625,0.0405770964833183,0.08,0.0128068303094984,0.5,0.9166665,0.013874066168623267,0.017211706827309235,0.02751322962962963,0.039,0.04706853839801817,0.0,0.02013620164429964,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.00684931506849315,0.0,0.02127659574468085,0.0,0.0,0.014492753623188406,0.0,0.007692307692307693,0.0,0.07142857142857142,0.012722646310432571,0.0,0.024390243902439025,0.0,0.0,0.0,0.017766497461928932,0.0,0.0,0.0,0.0,0.03723404255319149,0.017857142857142856,0.0,0.0,0
0.0,0.011235955056179775,0.3695652173913043,0.025380710659898473,0.024390243902439025,0.0,0.2337662337662338,0.025380710659898477,0.03225806451612903,0.0013550135501355014,0.0,0.03490224475018103,0.03459756803705848,0.07929515418502203,0.345455,0.0012755102040816326,0.025247971145175834,0.39999999999999997,0.03415154749199573,0.8,0.8,0.03415154749199573,0.040160642570281124,0.04740740740740741,0.039,0.04706853839801817,0.0,0.02013620164429964,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.03424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.027989821882951654,0.0,0.012195121951219513,0.0,0.0,0.0,0.03045685279187817,0.0103359173126615,0.0,0.0,0.010362694300518135,0.0425531914893617,0.02551020408163265,1.0,0.0,0
0.0,0.0,0.0,0.0025380710659898475,0.04878048780487805,0.0,0.0,0.005076142131979695,0.012903225806451613,0.0013550135501355014,0.0,0.0023171614771904415,0.0027504342790966993,0.0,1.0,0.0,0.0009017132551848512,0.04,0.0021344717182497338,0.5,1.0,0.0032017075773746,0.010040160642570281,0.022222222222222223,0.039,0.04706853839801817,0.0,0.02013620164429964,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.005089058524173028,0.0,0.0,0.014084507042253521,0.0,0.0,0.0076142131979695426,0.0,0.0,0.0,0.0,0.015957446808510637,0.00510204081632653,1.0,0.0,0
0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0025380710659898475,0.0,0.014905149051490516,0.16666666666666666,0.0002896451846488052,0.0007237984944991314,0.0,1.0,0.0012755102040816326,0.024346257889990983,0.08,0.0,0.0,1.0,0.0010672358591248667,0.0,0.014814814814814815,0.039,0.04706853839801817,0.0,0.02013620164429964,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002544529262086514,0.0,0.0,0.014084507042253521,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.010638297872340425,0.002551020408163265,1.0,0.0,0
0.0,0.0,0.0,0.0076142131979695426,0.024390243902439025,0.0,0.012987012987012988,0.01015228426395939,0.0,0.02168021680216802,0.5,0.002172338884866039,0.002605674580196873,0.01762114537444934,1.0,0.0012755102040816326,0.00721370604147881,0.04,0.0032017075773746,0.0,1.0,0.004268943436499467,0.0,0.014814814814814815,0.007,0.027525461051472612,0.02631578947368421,0.03056891826725162,0.02179226069246436,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010178117048346057,0.0,0.0,0.0,0.0,0.0,0.01015228426395939,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.3333333333333333,0
0.0,0.0,0.0,0.012690355329949238,0.04878048780487805,0.0,0.0,0.015228426395939085,0.01935483870967742,0.02032520325203252,0.33333333333333337,0.006806661839246921,0.007237984944991314,0.0,1.0,0.0,0.004508566275924256,0.08,0.0128068303094984,0.6,1.0,0.013874066168623267,0.023427048192771083,0.03209877037037037,0.007,0.027525461051472612,0.02631578947368421,0.03056891826725162,0.02179226069246436,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.023076923076923078,0.0,0.0,0.015267175572519085,0.0,0.0,0.0,0.0,0.0,0.015228426395939085,0.0,0.0,0.0,0.0,0.031914893617021274,0.002551020408163265,0.0,0.41666666666666663,0
0.09090909090909091,0.0,0.043478260869565216,0.07106598984771574,0.024390243902439025,0.31927710843373497,0.3246753246753247,0.07360406091370558,0.025806451612903226,0.0013550135501355014,0.0,0.19811730629978275,0.19846554719166182,0.2246696035242291,1.0,0.03443877551020408,0.0775473399458972,0.04,0.3489861259338314,0.723214,1.0,0.35005336179295626,0.20703504016064256,0.16756066666666666,0.007,0.027525461051472612,0.02631578947368421,0.03056891826725162,0.02179226069246436,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,0.0,0.0,0.013157894736842105,0.0,0.08333333333333333,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.010178117048346057,0.3205128205128205,0.0,0.0,0.0,0.0,0.07360406091370558,0.015503875968992248,0.0,0.0,0.015544041450777202,0.12234042553191489,0.06887755102040816,0.0,0.16666666666666666,0
0.0,0.0,0.0,0.02284263959390863,0.024390243902439025,0.28915662650602414,0.012987012987012988,0.025380710659898477,0.01935483870967742,0.0013550135501355014,0.0,0.03475742215785662,0.03517660683265779,0.004405286343612335,1.0,0.03571428571428571,0.009918845807033363,0.04,0.04909284951974387,0.48148100000000005,1.0,0.050160085378868735,0.07429718875502009,0.06962962962962964,0.007,0.027525461051472612,0.02631578947368421,0.03056891826725162,0.02179226069246436,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.023076923076923078,0.0,0.0,0.005089058524173028,0.10256410256410256,0.0,0.0,0.0,0.0,0.025380710659898477,0.0,0.0,0.0,0.0,0.05319148936170213,0.022959183673469385,0.0,0.08333333333333333,0
0.0,0.0,0.0,0.0025380710659898475,0.024390243902439025,0.0,0.012987012987012988,0.005076142131979695,0.0064516129032258064,0.0013550135501355014,0.16666666666666666,0.0015930485155684286,0.002026635784597568,0.004405286343612335,1.0,0.0012755102040816326,0.0018034265103697021,0.04,0.0010672358591248667,1.0,0.8333335,0.0021344717182497333,0.0,0.014814814814814815,0.007,0.027525461051472612,0.02631578947368421,0.03056891826725162,0.02179226069246436,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,1.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.005089058524173028,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.16666666666666666,0
0.0,0.0,0.043478260869565216,0.0025380710659898475,0.024390243902439025,0.0,0.012987012987012988,0.005076142131979695,0.05161290322580645,0.0013550135501355014,0.16666666666666666,0.010572049239681391,0.011001737116386797,0.004405286343612335,1.0,0.002551020408163265,0.0018034265103697021,0.04,0.0010672358591248667,1.0,0.6,0.0021344717182497333,0.0,0.014814814814814815,0.031,0.012661712083677402,0.0,0.019406970042695332,0.009368635437881875,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,0.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.06153846153846154,0.0,0.0,0.005089058524173028,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.16666666666666666,0
0.0,0.0,0.0,0.0025380710659898475,0.024390243902439025,0.0,0.0,0.005076142131979695,0.0,0.016260162601626015,0.16666666666666666,0.0017378711078928314,0.002171395483497394,0.0,0.0,0.00510204081632653,0.018034265103697024,0.04,0.0010672358591248667,0.0,1.0,0.0021344717182497333,0.0,0.014814814814814815,0.001,0.0013762730525736307,0.0,4.704720010350385e-05,0.0006109979633401224,0.02368421052631579,0.004323389537397318,0.006872852233676976,0.015278996541578486,0.005764939251177784,0.013905123143811846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076335877862595426,0.0,0.0,0.0,0.0,0.0,0.0076142131979695426,0.0,0.0,0.0,0.0,0.015957446808510637,0.00510204081632653,1.0,0.0,0
0.0,0.0,0.0,0.005076142131979695,0.024390243902439025,0.0,0.025974025974025976,0.0076142131979695426,0.0,0.01084010840108401,0.16666666666666666,0.003765387400434467,0.004198031268094962,0.00881057268722467,0.0,0.0063775510204081625,0.012623985572587917,0.04,0.0032017075773746,0.0,1.0,0.004268943436499467,0.0066934337349397605,0.019753081481481485,0.001,0.0013762730525736307,0.0,4.704720010350385e-05,0.0006109979633401224,0.02368421052631579,0.004323389537397318,0.006872852233676976,0.015278996541578486,0.005764939251177784,0.013905123143811846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076335877862595426,0.0,0.0,0.0,0.0,0.0,0.0076142131979695426,0.0,0.0,0.0,0.0,0.015957446808510637,0.007653061224489796,0.0,0.0,0
0.0,0.4382022471910112,0.0,0.09898477157360407,0.024390243902439025,0.045180722891566265,0.03896103896103896,0.0025380710659898475,0.12903225806451613,0.0013550135501355014,0.0,0.04735698769007965,0.04777070063694267,0.013215859030837006,0.08717899999999999,0.011479591836734693,0.05139765554553652,0.04,0.0416221985058698,0.9717950000000001,0.5125,0.0010672358591248667,0.0,0.014814814814814815,0.004,0.007431874483897606,0.0,0.014737535432422578,0.027698574338085542,0.02368421052631579,0.004323389537397318,0.006872852233676976,0.015278996541578486,0.005764939251177784,0.013905123143811846,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.007246376811594203,0.0,0.14615384615384616,0.0,0.03571428571428571,0.10432569974554708,0.0,0.0,0.0,0.0,0.0,0.10406091370558375,0.0,0.0,0.0,0.0,0.2180851063829787,0.002551020408163265,1.0,0.0,1
0.0,0.20224719101123595,0.0,0.06091370558375634,0.04878048780487805,0.015060240963855422,0.05194805194805195,0.017766497461928932,0.05806451612903226,0.014905149051490516,0.16666666666666666,0.028385228095582908,0.005356108859293572,0.013215859030837006,0.243333,0.008928571428571428,0.0351668169522092,0.04,0.025613660618996798,0.898148,0.64,0.007470651013874067,0.0,0.014814814814814815,0.004,0.007431874483897606,0.0,0.014737535432422578,0.027698574338085542,0.02368421052631579,0.004323389537397318,0.006872852233676976,0.015278996541578486,0.005764939251177784,0.013905123143811846,0.0,0.0,0.11842105263157894,0.0,0.0,0.0,0.0,0.0,0.06923076923076923,0.0,0.0,0.06615776081424937,0.0,0.0,0.0,0.0,0.0,0.06598984771573603,0.0,0.0,0.0,0.0,0.13829787234042554,0.017857142857142856,1.0,0.0,1
