NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,isStatic_type,NOPA_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,is_god_class
0.0,0.0,0.0,0.002531645569620253,0.024390243902439025,0.015060240963855422,0.012987012987012988,0.0025380710659898475,0.01935483870967742,0.044715447154471545,0.33333333333333337,0.004778453518679409,0.00506658946149392,0.013215859030837006,1.0,0.007653061224489796,0.04684684684684685,0.04,0.005330490405117271,0.0,0.625,0.005336179295624333,0.09842519685039369,0.07407407407407407,0.019,0.01981833195706028,0.0,0.007739537509703827,0.014256619144602852,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.02054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.023076923076923078,0.0,0.0,0.002544529262086514,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0,0.0,0.0,0.0,0.005319148936170213,0.002551020408163265,0.0,0.0,0
0.0,0.0,0.0,0.005063291139240506,0.024390243902439025,0.0,0.012987012987012988,0.005076142131979695,0.0064516129032258064,0.044715447154471545,0.33333333333333337,0.0018824210831161307,0.002171395483497394,0.004405286343612335,1.0,0.0063775510204081625,0.04594594594594595,0.04,0.0021321961620469083,1.0,0.75,0.0021344717182497333,0.01968503937007874,0.014814814814814815,0.019,0.01981833195706028,0.0,0.007739537509703827,0.014256619144602852,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.002544529262086514,0.01282051282051282,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.010638297872340425,0.00510204081632653,0.0,0.0,0
0.0,0.0,0.0,0.01518987341772152,0.0975609756097561,0.006024096385542169,0.06493506493506494,0.015228426395939085,0.04516129032258064,0.04200542005420054,0.33333333333333337,0.009846510280915146,0.01013317892298784,0.05726872246696036,0.2,0.008928571428571428,0.04684684684684685,0.04,0.031982942430703626,0.9,1.0,0.032017075773746,0.09842519685039369,0.07407407407407407,0.019,0.01981833195706028,0.0,0.007739537509703827,0.014256619144602852,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.0,0.039473684210526314,0.0,0.1111111111111111,0.0,0.021739130434782608,0.0,0.03076923076923077,0.0,0.10714285714285714,0.0076335877862595426,0.0,0.0,0.04225352112676056,0.0,0.0,0.015228426395939085,0.0,0.0,0.0,0.0,0.031914893617021274,0.015306122448979591,0.0,0.0,0
0.0,0.0,0.0,0.012658227848101266,0.024390243902439025,0.015060240963855422,0.012987012987012988,0.012690355329949238,0.12258064516129032,0.044715447154471545,0.33333333333333337,0.011728931364031277,0.012015055008685582,0.026431718061674013,1.0,0.0063775510204081625,0.051351351351351354,0.04,0.022388059701492536,1.0,0.525,0.0224119530416222,0.08267716535433071,0.06222222222222223,0.019,0.01981833195706028,0.0,0.007739537509703827,0.014256619144602852,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.13013698630136986,0.0,0.0,0.0,0.0,0.0,0.0,0.14615384615384616,0.0,0.0,0.002544529262086514,0.05128205128205128,0.0,0.0,0.0,0.0,0.012690355329949238,0.0,0.0,0.0,0.0,0.026595744680851064,0.012755102040816325,0.0,0.0,0
0.0,0.0,0.0,0.00759493670886076,0.024390243902439025,0.0,0.025974025974025976,0.0076142131979695426,0.0064516129032258064,0.044715447154471545,0.33333333333333337,0.0026064291920069502,0.0028951939779965257,0.00881057268722467,1.0,0.0063775510204081625,0.04684684684684685,0.04,0.0031982942430703624,1.0,0.75,0.0032017075773746,0.01968503937007874,0.014814814814814815,0.019,0.01981833195706028,0.0,0.007739537509703827,0.014256619144602852,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.002544529262086514,0.02564102564102564,0.0,0.0,0.0,0.0,0.0076142131979695426,0.0,0.0,0.0,0.0,0.015957446808510637,0.007653061224489796,0.0,0.0,0
0.0,0.0,0.0,0.012658227848101266,0.04878048780487805,0.012048192771084338,0.03896103896103896,0.012690355329949238,0.0064516129032258064,0.03523035230352303,0.16666666666666666,0.006805676223573703,0.007093225246091487,0.026431718061674013,0.1,0.0063775510204081625,0.03963963963963964,0.04,0.008528784648187633,0.75,0.75,0.008537886872998933,0.031496062992125984,0.023703703703703706,0.039,0.04706853839801817,0.0,0.020101625538121337,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.0,0.03571428571428571,0.002544529262086514,0.0,0.04878048780487805,0.0,0.0,0.0,0.012690355329949238,0.0,0.0,0.0,0.0,0.026595744680851064,0.012755102040816325,0.0,0.0,0
0.0,0.0,0.0,0.017721518987341773,0.024390243902439025,0.0,0.025974025974025976,0.017766497461928932,0.0,0.036585365853658534,0.16666666666666666,0.007095279467130031,0.00738274464389114,0.013215859030837006,0.0,0.0063775510204081625,0.04054054054054054,0.12,0.011727078891257996,0.0,1.0,0.011739594450373533,0.030933641732283468,0.023280429629629635,0.039,0.04706853839801817,0.0,0.020101625538121337,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017811704834605598,0.0,0.0,0.0,0.0,0.0,0.017766497461928932,0.007751937984496124,0.0,0.0,0.007772020725388601,0.02127659574468085,0.017857142857142856,0.0,0.0,0
0.0,0.0,0.0,0.017721518987341773,0.024390243902439025,0.015060240963855422,0.025974025974025976,0.017766497461928932,0.025806451612903226,0.0013550135501355014,0.0,0.010136113524471474,0.010422698320787491,0.030837004405286347,0.714286,0.003826530612244898,0.012612612612612612,0.08,0.011727078891257996,0.708333,0.75,0.011739594450373533,0.030933641732283468,0.023280429629629635,0.039,0.04706853839801817,0.0,0.020101625538121337,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.012722646310432571,0.0,0.03658536585365854,0.0,0.0,0.0,0.02030456852791878,0.002583979328165375,0.0,0.0,0.0025906735751295338,0.03723404255319149,0.017857142857142856,1.0,0.0,0
0.0,0.0,0.0,0.02531645569620253,0.12195121951219512,0.015060240963855422,0.03896103896103896,0.025380710659898477,0.012903225806451613,0.03116531165311653,0.16666666666666666,0.013900955690703735,0.014186450492182975,0.052863436123348026,0.13333299999999998,0.0063775510204081625,0.043243243243243246,0.56,0.024520255863539446,0.8888889999999999,1.0,0.024546424759871933,0.0452755905511811,0.034074074074074076,0.039,0.04706853839801817,0.0,0.020101625538121337,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.015267175572519085,0.0,0.04878048780487805,0.0,0.0,0.0,0.025380710659898477,0.0,0.0,0.0,0.0,0.05319148936170213,0.02551020408163265,0.0,0.0,1
0.09090909090909091,0.0,0.0,0.027848101265822784,0.04878048780487805,0.0,0.0,0.027918781725888322,0.012903225806451613,0.009485094850948509,0.16666666666666666,0.009846510280915146,0.01013317892298784,0.0,0.622222,0.0,0.00990990990990991,0.04,0.02025586353944563,0.7,1.0,0.020277481323372468,0.034001437007874016,0.02558922962962963,0.039,0.04706853839801817,0.0,0.020101625538121337,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.027989821882951654,0.0,0.0,0.0,0.0,0.0,0.027918781725888322,0.007751937984496124,0.0,0.0,0.007772020725388601,0.0425531914893617,0.02551020408163265,0.0,0.08333333333333333,0
0.0,0.0,0.0,0.017721518987341773,0.04878048780487805,0.0030120481927710845,0.03896103896103896,0.017766497461928932,0.01935483870967742,0.03523035230352303,0.16666666666666666,0.009122502172024326,0.009409380428488708,0.030837004405286347,0.9523809999999999,0.0063775510204081625,0.04144144144144144,0.08,0.013859275053304903,0.5,0.9166665,0.013874066168623267,0.03655793307086614,0.02751322962962963,0.039,0.04706853839801817,0.0,0.020101625538121337,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.00684931506849315,0.0,0.02127659574468085,0.0,0.0,0.014492753623188406,0.0,0.007692307692307693,0.0,0.07142857142857142,0.012722646310432571,0.0,0.024390243902439025,0.0,0.0,0.0,0.017766497461928932,0.0,0.0,0.0,0.0,0.03723404255319149,0.017857142857142856,0.0,0.0,0
0.0,0.011235955056179775,0.3695652173913043,0.027848101265822784,0.024390243902439025,0.0,0.2337662337662338,0.025380710659898477,0.03225806451612903,0.0013550135501355014,0.0,0.03504199247031567,0.03459756803705848,0.07929515418502203,0.345455,0.0012755102040816326,0.026126126126126126,0.39999999999999997,0.035181236673773986,0.8,0.8,0.03415154749199573,0.05905511811023622,0.04740740740740741,0.039,0.04706853839801817,0.0,0.020101625538121337,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.03424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.027989821882951654,0.0,0.012195121951219513,0.0,0.0,0.0,0.03045685279187817,0.0103359173126615,0.0,0.0,0.010362694300518135,0.0425531914893617,0.02551020408163265,1.0,0.0,0
0.0,0.011235955056179775,0.021739130434782608,0.06835443037974684,0.024390243902439025,0.021084337349397592,0.06493506493506494,0.06598984771573603,0.04516129032258064,0.0013550135501355014,0.0,0.04068925571966406,0.040243196294151705,0.05726872246696036,0.39076900000000003,0.00510204081632653,0.036036036036036036,0.32,0.05863539445628998,0.9615379999999999,0.8793105,0.0576307363927428,0.04009915354330708,0.03076922962962963,0.039,0.04706853839801817,0.0,0.020101625538121337,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.0410958904109589,0.0,0.010638297872340425,0.0,0.0,0.028985507246376812,0.0,0.023076923076923078,0.0,0.14285714285714285,0.06106870229007634,0.01282051282051282,0.03658536585365854,0.0,0.0,0.0,0.07106598984771573,0.007751937984496124,0.0,0.0,0.007772020725388601,0.13297872340425532,0.06632653061224489,1.0,0.0,1
0.0,0.0,0.0,0.005063291139240506,0.04878048780487805,0.0,0.0,0.005076142131979695,0.012903225806451613,0.0013550135501355014,0.0,0.0024616275702287866,0.0027504342790966993,0.0,1.0,0.0,0.0018018018018018018,0.04,0.0031982942430703624,0.5,1.0,0.0032017075773746,0.02952755905511811,0.022222222222222223,0.039,0.04706853839801817,0.0,0.020101625538121337,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.005089058524173028,0.0,0.0,0.014084507042253521,0.0,0.0,0.0076142131979695426,0.0,0.0,0.0,0.0,0.015957446808510637,0.00510204081632653,1.0,0.0,0
0.0,0.011235955056179775,0.0,0.002531645569620253,0.04878048780487805,0.0,0.0,0.0,0.0,0.014905149051490516,0.33333333333333337,0.00043440486533449167,0.0,0.0,1.0,0.002551020408163265,0.025225225225225224,0.04,0.0010660980810234541,0.0,0.5,0.0,0.01968503937007874,0.0,0.039,0.04706853839801817,0.0,0.020101625538121337,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002544529262086514,0.0,0.0,0.014084507042253521,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,1.0,0.0,0
0.0,0.0,0.0,0.002531645569620253,0.04878048780487805,0.0,0.0,0.0025380710659898475,0.0,0.014905149051490516,0.16666666666666666,0.00043440486533449167,0.0007237984944991314,0.0,1.0,0.0012755102040816326,0.025225225225225224,0.08,0.0010660980810234541,0.0,1.0,0.0010672358591248667,0.01968503937007874,0.014814814814814815,0.039,0.04706853839801817,0.0,0.020101625538121337,0.03665987780040733,0.0,0.005188067444876782,0.0,0.0004645640840344814,0.0006198859409868585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002544529262086514,0.0,0.0,0.014084507042253521,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.010638297872340425,0.002551020408163265,1.0,0.0,0
0.0,0.0,0.0,0.010126582278481013,0.024390243902439025,0.0,0.012987012987012988,0.01015228426395939,0.0,0.02168021680216802,0.5,0.0023168259484506225,0.002605674580196873,0.01762114537444934,1.0,0.0012755102040816326,0.008108108108108109,0.04,0.0042643923240938165,0.0,1.0,0.004268943436499467,0.01968503937007874,0.014814814814814815,0.007,0.027525461051472612,0.02631578947368421,0.030534710296643064,0.02179226069246436,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010178117048346057,0.0,0.0,0.0,0.0,0.0,0.01015228426395939,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.3333333333333333,0
0.0,0.0,0.0,0.01518987341772152,0.04878048780487805,0.0,0.0,0.015228426395939085,0.01935483870967742,0.02032520325203252,0.33333333333333337,0.0069504778453518675,0.007237984944991314,0.0,1.0,0.0,0.005405405405405406,0.08,0.013859275053304903,0.6,1.0,0.013874066168623267,0.04265092519685039,0.03209877037037037,0.007,0.027525461051472612,0.02631578947368421,0.030534710296643064,0.02179226069246436,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.023076923076923078,0.0,0.0,0.015267175572519085,0.0,0.0,0.0,0.0,0.0,0.015228426395939085,0.0,0.0,0.0,0.0,0.031914893617021274,0.002551020408163265,0.0,0.41666666666666663,0
0.09090909090909091,0.0,0.043478260869565216,0.07341772151898734,0.024390243902439025,0.31927710843373497,0.3246753246753247,0.07360406091370558,0.025806451612903226,0.0013550135501355014,0.0,0.19823342021430637,0.19846554719166182,0.2246696035242291,1.0,0.03443877551020408,0.07837837837837838,0.04,0.34968017057569295,0.723214,1.0,0.35005336179295626,0.22264458661417322,0.16756066666666666,0.007,0.027525461051472612,0.02631578947368421,0.030534710296643064,0.02179226069246436,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,0.0,0.0,0.013157894736842105,0.0,0.08333333333333333,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.010178117048346057,0.3205128205128205,0.0,0.0,0.0,0.0,0.07360406091370558,0.015503875968992248,0.0,0.0,0.015544041450777202,0.12234042553191489,0.06887755102040816,0.0,0.16666666666666666,1
0.0,0.0,0.0,0.02531645569620253,0.024390243902439025,0.28915662650602414,0.012987012987012988,0.025380710659898477,0.01935483870967742,0.0013550135501355014,0.0,0.0348971908485375,0.03517660683265779,0.004405286343612335,1.0,0.03571428571428571,0.010810810810810811,0.04,0.050106609808102345,0.48148100000000005,1.0,0.050160085378868735,0.09251968503937008,0.06962962962962964,0.007,0.027525461051472612,0.02631578947368421,0.030534710296643064,0.02179226069246436,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.023076923076923078,0.0,0.0,0.005089058524173028,0.10256410256410256,0.0,0.0,0.0,0.0,0.025380710659898477,0.0,0.0,0.0,0.0,0.05319148936170213,0.022959183673469385,0.0,0.08333333333333333,0
0.0,0.0,0.0,0.005063291139240506,0.024390243902439025,0.0,0.012987012987012988,0.005076142131979695,0.0064516129032258064,0.0013550135501355014,0.16666666666666666,0.001737619461337967,0.002026635784597568,0.004405286343612335,1.0,0.0012755102040816326,0.002702702702702703,0.04,0.0021321961620469083,1.0,0.8333335,0.0021344717182497333,0.01968503937007874,0.014814814814814815,0.007,0.027525461051472612,0.02631578947368421,0.030534710296643064,0.02179226069246436,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,1.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.005089058524173028,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.16666666666666666,0
0.0,0.0,0.043478260869565216,0.005063291139240506,0.024390243902439025,0.0,0.012987012987012988,0.005076142131979695,0.05161290322580645,0.0013550135501355014,0.16666666666666666,0.01071532001158413,0.011001737116386797,0.004405286343612335,1.0,0.002551020408163265,0.002702702702702703,0.04,0.0021321961620469083,1.0,0.6,0.0021344717182497333,0.01968503937007874,0.014814814814814815,0.031,0.012661712083677402,0.0,0.01937236820438025,0.009368635437881875,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,0.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.06153846153846154,0.0,0.0,0.005089058524173028,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.16666666666666666,0
