NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,is_switch_statements
0.0,0.21052631578947367,0.011904761904761904,0.07692307692307693,0.20833333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.5,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.009049773755656108,0.0,0.0,0.0,0.013761467889908258,0.0,0.0,0.0,0.0005578281889178133,0.001459498905375821,0.0,0.0,0.0,0.0,0.0029239766081871343,0.03333333333333333,0.0025873221216041404,0.0,0.5,0.003875968992248062,0.0,0.043010752688172046,0.3131868131868132,0.14889619539689994,0.021505376344086023,0.13800255968930666,0.13366336633663367,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.08333333333333333,0.10526315789473684,0.011904761904761904,0.07692307692307693,0.08333333333333333,0.1,0.005747126436781609,0.0,0.0,0.023809523809523808,0.0,0.02830188679245283,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.017857142857142856,0.01639344262295082,0.0,0.01809954751131222,0.00847457627118644,0.0,0.006493506493506494,0.013761467889908258,0.0047169811320754715,0.0016835016835016834,0.25,0.004462625511342506,0.004135246898564826,4.643244079863798e-05,0.0,0.0,0.006578947368421052,0.007309941520467836,0.03333333333333333,0.00517464424320828,0.5,0.8,0.003875968992248062,0.0,0.043010752688172046,0.15384615384615388,0.03334899013621419,0.021505376344086023,0.02866410697735999,0.040594059405940595,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.0,0.0,0.011904761904761904,0.07692307692307693,0.0,0.2,0.032567049808429116,0.0,0.0,0.0,0.0,0.02830188679245283,1.0,0.125,0.06666666666666667,0.08,0.0625,0.0,1.0,0.0,0.05737704918032787,0.14285714285714285,0.05882352941176472,0.00847457627118644,0.0,0.012987012987012988,0.03211009174311927,0.0660377358490566,0.9090909090909091,0.875,0.049832651543324655,0.027730479202140598,0.0008357839343754837,0.0,0.009708737864077669,0.013157894736842105,0.021929824561403508,0.03333333333333333,0.03234152652005175,0.467032967,0.6666666665000001,0.016795865633074936,0.038523274471910104,0.07987711212903226,0.04395604395604396,0.014091122592766556,0.0,0.013283904850169911,0.013861386138613863,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.08333333333333333,0.05263157894736842,0.011904761904761904,0.07692307692307693,0.041666666666666664,0.30000000000000004,0.032567049808429116,0.021739130434782608,0.0,0.047619047619047616,0.0,0.0660377358490566,1.0,0.125,0.13333333333333333,0.2,0.125,0.0,0.5,0.0,0.01639344262295082,0.14285714285714285,0.0497737556561086,0.00847457627118644,0.011560693641618497,0.07792207792207792,0.045871559633027525,0.05660377358490566,0.9040404040404041,0.875,0.043882484194867975,0.05521770858671856,0.0027704689676520664,0.41666666700000005,0.0,0.08552631578947367,0.05263157894736842,0.03333333333333333,0.02457956015523933,0.465909091,1.0,0.023255813953488372,0.02996254683146067,0.07741935483870968,0.1153846153846154,0.025833724753405354,0.010752688172043012,0.02625888168056843,0.022112211221122113,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.08333333333333333,0.0,0.011904761904761904,0.07692307692307693,0.0,0.5,0.042145593869731796,0.007246376811594203,0.0,0.07142857142857142,0.0,0.03773584905660377,1.0,0.0625,0.03333333333333333,0.08,0.03125,0.0,1.0,0.017857142857142856,0.0,0.03571428571428571,0.004524886877828055,0.00847457627118644,0.017341040462427744,0.045454545454545456,0.009174311926605505,0.0047169811320754715,0.0016835016835016834,0.25,0.008925251022685012,0.012405740695694478,0.0002321622039931899,1.0,0.0,0.039473684210526314,0.01608187134502924,0.03333333333333333,0.00905562742561449,0.0,1.0,0.0103359173126615,0.1348314606741573,0.17204301075268819,0.08791208791208792,0.04556129638327854,0.0,0.02577342336378481,0.037953795379537955,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.0,0.0,0.011904761904761904,0.07692307692307693,0.0,0.4,0.02490421455938697,0.021739130434782608,0.0,0.047619047619047616,0.0,0.0660377358490566,1.0,0.1875,0.13333333333333333,0.2,0.125,0.0,0.75,0.0,0.02459016393442623,0.0,0.05882352941176472,0.01694915254237288,0.005780346820809248,0.01948051948051948,0.05045871559633028,0.009433962264150943,0.04713804713804714,0.5,0.017106731126812942,0.018730235952323034,0.0010834236186348862,0.0,0.0,0.046052631578947366,0.05847953216374269,0.03333333333333333,0.028460543337645538,0.423076923,0.9,0.023255813953488372,0.028892455865168545,0.07038123165591398,0.08791208791208792,0.04556129638327854,0.0,0.02577342336378481,0.037953795379537955,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.08333333333333333,0.0,0.047619047619047616,0.23076923076923078,0.0,0.4,0.07662835249042145,0.021739130434782608,0.5,0.19047619047619047,1.0,0.21698113207547168,0.75,0.375,0.16666666666666666,0.16,0.375,1.0,0.5,0.0,0.01639344262295082,0.03571428571428571,0.06787330316742082,0.00847457627118644,0.04046242774566474,0.06493506493506494,0.06422018348623854,0.02830188679245283,0.01515151515151515,0.5,0.03607288955001859,0.04354171734371199,0.004952793685188052,0.305555556,0.0,0.06578947368421052,0.05847953216374269,0.03333333333333333,0.03880983182406209,0.427777778,1.0,0.03617571059431525,0.04213483146067415,0.08602150537634409,0.01098901098901099,0.010333489901362142,0.0,0.01041528752372126,0.007920792079207921,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,1
0.08333333333333333,0.05263157894736842,0.03571428571428571,0.23076923076923078,0.041666666666666664,0.4,0.08812260536398467,0.04347826086956522,0.0,0.19047619047619047,0.0,0.24528301886792453,0.8333333334999999,0.25,0.13333333333333333,0.2,0.21875,0.0,0.571428571,0.0,0.07377049180327869,0.0,0.0995475113122172,0.0,0.30635838150289013,0.16883116883116883,0.06422018348623854,0.14622641509433962,0.0,0.375,0.09799181851989587,0.07638044271466797,0.006941649899396379,0.169590643,0.07281553398058252,0.17763157894736842,0.1564327485380117,0.1,0.1772315653298836,0.4714076245,0.0,0.08785529715762275,0.2247191011235955,0.20890937019354838,0.17582417582417584,0.24330671676843588,0.11827956989247312,0.13224325874928283,0.23861386138613863,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.0,0.05263157894736842,0.011904761904761904,0.07692307692307693,0.041666666666666664,0.4,0.045977011494252866,0.028985507246376812,0.0,0.14285714285714285,0.0,0.07547169811320754,1.0,0.0625,0.03333333333333333,0.08,0.03125,0.0,1.0,0.017857142857142856,0.11475409836065574,0.25,0.44343891402714936,0.0,0.10404624277456646,0.18831168831168832,0.38990825688073394,0.04716981132075471,0.0,0.25,0.21997024916325772,0.2629530527852104,0.10324253211577156,0.013955617,0.0,0.1907894736842105,0.31432748538011696,0.1,0.2457956015523933,0.488265306,0.0,0.2235142118863049,0.041765974337078654,0.08753953195698926,0.17582417582417584,0.24330671676843588,0.11827956989247312,0.13224325874928283,0.23861386138613863,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.0,0.47368421052631576,0.023809523809523808,0.15384615384615385,0.4583333333333333,0.5,0.05938697318007662,0.050724637681159424,0.0,0.09523809523809523,0.0,0.08490566037735849,1.0,0.125,0.13333333333333333,0.16,0.125,0.0,0.5,0.03571428571428571,0.04098360655737705,0.0,0.081447963800905,0.01694915254237288,0.005780346820809248,0.012987012987012988,0.06422018348623854,0.05660377358490566,0.0016835016835016834,0.25,0.03811825957605057,0.027730479202140598,0.001423928184491565,0.1,0.009708737864077669,0.013157894736842105,0.03508771929824561,0.03333333333333333,0.04657179818887452,0.488425926,0.8529411765,0.028423772609819122,0.042578356,0.06758832563440861,0.17582417582417584,0.24330671676843588,0.11827956989247312,0.13224325874928283,0.23861386138613863,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.08333333333333333,0.0,0.03571428571428571,0.15384615384615385,0.0,0.4,0.08045977011494253,0.028985507246376812,0.0,0.23809523809523808,0.0,0.1320754716981132,0.6666666665000001,0.125,0.06666666666666667,0.08,0.0625,0.0,1.0,0.017857142857142856,0.07377049180327869,0.2857142857142857,0.21266968325791855,0.00847457627118644,0.09826589595375722,0.16233766233766234,0.17889908256880735,0.25471698113207547,0.9006734006734007,0.875,0.20695425808850873,0.258574556069083,0.01541557034514781,0.054054054000000004,0.16504854368932037,0.1513157894736842,0.15058479532163743,0.03333333333333333,0.14747736093143599,0.4974389285,0.701388889,0.1356589147286822,0.06273408238202248,0.11579818030107528,0.26373626373626374,0.17989666510098637,0.03225806451612903,0.18125248245730174,0.1425742574257426,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.16666666666666666,0.0,0.08333333333333333,0.3076923076923077,0.0,0.4,0.10727969348659003,0.07971014492753623,0.0,0.19047619047619047,0.0,0.14150943396226415,0.5833333334999999,0.3125,0.23333333333333334,0.08,0.25,0.0,0.625,0.017857142857142856,0.07377049180327869,0.2857142857142857,0.21266968325791855,0.00847457627118644,0.09826589595375722,0.16233766233766234,0.17889908256880735,0.25471698113207547,0.9006734006734007,0.875,0.20695425808850873,0.258574556069083,0.01541557034514781,0.054054054000000004,0.16504854368932037,0.1513157894736842,0.15058479532163743,0.03333333333333333,0.14747736093143599,0.4974389285,0.701388889,0.1356589147286822,0.06273408238202248,0.11579818030107528,0.26373626373626374,0.17989666510098637,0.03225806451612903,0.18125248245730174,0.1425742574257426,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.08333333333333333,0.0,0.023809523809523808,0.15384615384615385,0.0,0.4,0.044061302681992334,0.028985507246376812,0.0,0.16666666666666666,0.0,0.08490566037735849,0.5,0.0625,0.06666666666666667,0.04,0.0625,0.0,0.5,0.0,0.0,0.46428571428571425,0.31674208144796384,0.00847457627118644,0.023121387283236993,0.09090909090909091,0.32568807339449546,0.023584905660377357,0.0016835016835016834,0.25,0.24618817404239493,0.3227925079056191,0.009224578238662746,0.000426257,0.009708737864077669,0.05263157894736842,0.1388888888888889,0.03333333333333333,0.23932729624838295,0.5,0.985915493,0.24031007751937986,0.07279632853932584,0.11267605634408603,0.26373626373626374,0.17989666510098637,0.03225806451612903,0.18125248245730174,0.1425742574257426,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.16666666666666666,0.0,0.011904761904761904,0.07692307692307693,0.0,0.4,0.02490421455938697,0.021739130434782608,0.0,0.09523809523809523,0.0,0.08490566037735849,0.5,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.10859728506787332,0.00847457627118644,0.005780346820809248,0.01948051948051948,0.11467889908256881,0.03773584905660377,0.0016835016835016834,0.25,0.11379695053923392,0.14959863780102164,0.0022597121188670487,0.003952569,0.009708737864077669,0.013157894736842105,0.04239766081871345,0.03333333333333333,0.12807244501940493,0.5,0.96,0.12919896640826875,0.1348314606741573,0.17204301075268819,0.26373626373626374,0.17989666510098637,0.03225806451612903,0.18125248245730174,0.1425742574257426,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.25,0.0,0.011904761904761904,0.07692307692307693,0.0,0.4,0.09961685823754789,0.057971014492753624,0.0,0.3571428571428571,0.0,0.16981132075471697,1.0,0.3125,0.3333333333333333,0.12,0.3125,0.0,0.5,0.017857142857142856,0.0,0.07142857142857142,0.03619909502262444,0.00847457627118644,0.011560693641618497,0.06493506493506494,0.04128440366972477,0.009433962264150943,0.026936026936026935,0.375,0.02882112309408702,0.03843347117489662,0.0026776040860547906,0.666666667,0.0,0.06578947368421052,0.05116959064327485,0.03333333333333333,0.02975420439844761,0.34375,1.0,0.031007751937984496,0.07490636705617977,0.11469534051612904,0.39560439560439564,0.17613903240958195,0.043010752688172046,0.11004457389999558,0.1419141914191419,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.08333333333333333,0.0,0.03571428571428571,0.23076923076923078,0.0,0.5,0.051724137931034475,0.028985507246376812,0.0,0.14285714285714285,0.0,0.09433962264150943,0.75,0.25,0.26666666666666666,0.08,0.25,0.0,0.5,0.017857142857142856,0.0,0.0,0.031674208144796386,0.00847457627118644,0.023121387283236993,0.05194805194805195,0.03669724770642202,0.0047169811320754715,0.0303030303030303,0.5,0.0238006693938267,0.03186572610070543,0.002476396842594026,0.14285714300000002,0.0,0.07236842105263158,0.04239766081871345,0.03333333333333333,0.01940491591203105,0.35714285700000004,1.0,0.020671834625323,0.0449438202247191,0.08602150537634409,0.39560439560439564,0.17613903240958195,0.043010752688172046,0.11004457389999558,0.1419141914191419,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,0
0.25,0.05263157894736842,0.08333333333333333,0.23076923076923078,0.041666666666666664,0.4,0.09195402298850575,0.06521739130434782,0.0,0.26190476190476186,0.0,0.18867924528301885,0.5714285715,0.3125,0.3333333333333333,0.08,0.34375,0.0,0.454545455,0.017857142857142856,0.0,0.0,0.031674208144796386,0.00847457627118644,0.057803468208092484,0.07792207792207792,0.03669724770642202,0.009433962264150943,0.026936026936026935,0.375,0.023986612123465974,0.032108975918268064,0.0029871536913790436,0.47619047600000003,0.0,0.09210526315789473,0.06432748538011696,0.03333333333333333,0.0258732212160414,0.39285714299999996,1.0,0.027131782945736434,0.07303370786516854,0.11290322580645162,0.39560439560439564,0.17613903240958195,0.043010752688172046,0.11004457389999558,0.1419141914191419,0.3076923076923077,0.35100788781770376,0.2655172413793103,0.2861198575336809,0.3325771988877506,0.19318278569884795,1
