NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,isStatic_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,isStatic_method,is_long_method
0.034482758620689655,0.0,0.674698795180723,0.14285714285714285,0.0,0.5000000000000001,0.46072374227714036,0.5587044534412955,0.0,0.16891891891891891,0.0,0.5865921787709497,0.3,0.23333333333333334,0.2714285714285714,0.36923076923076925,0.3333333333333333,0.24675324675324678,0.0,0.368421,0.2,0.0,0.043478260869565216,0.05714285714285715,0.02857142857142857,0.25980392156862747,0.36231884057971014,0.058212058212058215,0.04040404040404041,0.0015337423312883436,0.0,0.19558991981672394,0.1972848064702484,0.2246696035242291,1.0,0.0,0.313953488372093,0.17131474103585656,0.041666666666666664,0.12201492537313433,0.723214,1.0,0.12247191011235956,0.3965517307692308,0.3965517307692308,0.007,0.02698980996970532,0.058823529411764705,0.03056891826725162,0.02179226069246436,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,0.0,0.010638297872340425,0.0,0.13043478260869565,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.018518518518518517,0.0700280112044818,0.0,0.0,0.0,0.0,0.07407407407407407,0.09375,0.0,0.0,0.16216216216216217,0.06084656084656084,0.05660377358490566,0.0,0.25,0.0,1
0.06896551724137931,0.0,1.0,0.5714285714285714,0.0,0.5000000000000001,0.22594880847308033,0.29959514170040485,0.0,0.10810810810810811,0.0,0.5642458100558659,0.023528999999999998,0.1,0.07142857142857142,0.03076923076923077,0.2222222222222222,0.06493506493506494,0.0,0.6,0.0,0.0,0.0,0.06122448979591838,0.02857142857142857,0.42401960784313725,0.057971014492753624,0.062370062370062374,0.020202020202020204,0.0015337423312883436,0.0,0.11784077892325316,0.11886192952050836,0.05726872246696036,1.0,0.0,0.41860465116279066,0.0856573705179283,0.041666666666666664,0.0791044776119403,0.666667,1.0,0.07940074906367041,0.22580646153846154,0.22580646153846154,0.002,0.014321123657394658,0.0,0.016254807635760576,0.01059063136456212,0.005263157894736842,0.0,0.003436426116838488,0.0,0.0,0.010942962934293199,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.018518518518518517,0.07563025210084033,0.0,0.0,0.0,0.0,0.07936507936507936,0.015625,0.0,0.0,0.02702702702702703,0.07936507936507936,0.060796645702306085,0.0,0.25,0.0,1
0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0035304501323918805,0.0,0.0,0.006756756756756757,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020408163265306124,0.02857142857142857,0.0,0.0,0.002079002079002079,0.0,0.018404907975460124,0.16666666666666666,0.00143184421534937,0.0014442518775274408,0.0,0.0,0.0,0.046511627906976744,0.0398406374501992,0.041666666666666664,0.00037313432835820896,0.0,1.0,0.0003745318352059925,0.0,0.0,0.001,0.0008262186725419994,0.0,4.704720010350385e-05,0.0006109979633401224,0.02368421052631579,0.004323389537397318,0.006872852233676976,0.015278996541578486,0.005764939251177784,0.013905123143811846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.007936507936507936,0.0041928721174004195,1.0,0.0,0.0,0
0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.00264783759929391,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020408163265306124,0.02857142857142857,0.0,0.0,0.002079002079002079,0.0,0.018404907975460124,0.16666666666666666,0.00143184421534937,0.0014442518775274408,0.0,0.0,0.0,0.046511627906976744,0.0398406374501992,0.041666666666666664,0.00037313432835820896,0.0,1.0,0.0003745318352059925,0.0,0.0,0.001,0.0008262186725419994,0.0,4.704720010350385e-05,0.0006109979633401224,0.02368421052631579,0.004323389537397318,0.006872852233676976,0.015278996541578486,0.005764939251177784,0.013905123143811846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.007936507936507936,0.0041928721174004195,1.0,0.0,0.0,0
0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0035304501323918805,0.0,0.0,0.006756756756756757,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.004081632653061225,0.02857142857142857,0.0,0.028985507246376812,0.004158004158004158,0.0,0.012269938650306749,0.16666666666666666,0.003436426116838488,0.003466204506065858,0.00881057268722467,0.0,0.0,0.05813953488372093,0.027888446215139445,0.041666666666666664,0.001119402985074627,0.0,1.0,0.0011235955056179776,0.012820500000000006,0.012820500000000006,0.001,0.0008262186725419994,0.0,4.704720010350385e-05,0.0006109979633401224,0.02368421052631579,0.004323389537397318,0.006872852233676976,0.015278996541578486,0.005764939251177784,0.013905123143811846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.007936507936507936,0.006289308176100629,0.0,0.0,0.0,0
0.06896551724137931,0.0,0.0,0.0,0.0,0.1,0.00970873786407767,0.004048582995951417,0.0,0.013513513513513514,0.0,0.00558659217877095,0.0,0.06666666666666667,0.02857142857142857,0.0,0.0,0.025974025974025976,0.0,1.0,0.0,0.0,0.0,0.004081632653061225,0.02857142857142857,0.0,0.028985507246376812,0.004158004158004158,0.0,0.012269938650306749,0.16666666666666666,0.003436426116838488,0.003466204506065858,0.00881057268722467,0.0,0.0,0.05813953488372093,0.027888446215139445,0.041666666666666664,0.001119402985074627,0.0,1.0,0.0011235955056179776,0.012820500000000006,0.012820500000000006,0.001,0.0008262186725419994,0.0,4.704720010350385e-05,0.0006109979633401224,0.02368421052631579,0.004323389537397318,0.006872852233676976,0.015278996541578486,0.005764939251177784,0.013905123143811846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.007936507936507936,0.006289308176100629,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0017652250661959403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004081632653061225,0.02857142857142857,0.0,0.028985507246376812,0.004158004158004158,0.0,0.012269938650306749,0.16666666666666666,0.003436426116838488,0.003466204506065858,0.00881057268722467,0.0,0.0,0.05813953488372093,0.027888446215139445,0.041666666666666664,0.001119402985074627,0.0,1.0,0.0011235955056179776,0.012820500000000006,0.012820500000000006,0.001,0.0008262186725419994,0.0,4.704720010350385e-05,0.0006109979633401224,0.02368421052631579,0.004323389537397318,0.006872852233676976,0.015278996541578486,0.005764939251177784,0.013905123143811846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.0,0.0,0.0,0.0,0.007936507936507936,0.006289308176100629,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00264783759929391,0.0,0.0,0.0,0.0,0.00558659217877095,1.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.07959183673469389,0.02857142857142857,0.03676470588235294,0.043478260869565216,0.0,0.20202020202020204,0.0015337423312883436,0.0,0.046534936998854526,0.04693818601964182,0.013215859030837006,0.08717899999999999,0.0,0.10465116279069767,0.11354581673306773,0.041666666666666664,0.014552238805970149,0.9717950000000001,0.5125,0.0,0.0,0.0,0.004,0.006885155604516663,0.0,0.014737535432422578,0.027698574338085542,0.02368421052631579,0.004323389537397318,0.006872852233676976,0.015278996541578486,0.005764939251177784,0.013905123143811846,0.0,0.2127659574468085,0.0,0.0,0.0,0.015384615384615385,0.0,0.20212765957446807,0.0,0.03225806451612903,0.1898148148148148,0.0,0.0,0.0,0.0,0.0,0.10582010582010581,0.0,0.0,0.0,0.0,0.10846560846560846,0.0020964360587002098,1.0,0.0,0.0,0
0.24137931034482757,0.0,0.10843373493975904,0.14285714285714285,0.0,0.4,0.15445719329214477,0.08906882591093118,0.0,0.12162162162162163,0.0,0.1787709497206704,0.1,0.1,0.04285714285714286,0.015384615384615385,0.1111111111111111,0.09090909090909091,0.0,0.428571,0.0,0.0,0.0,0.03469387755102041,0.02857142857142857,0.031862745098039214,0.07246376811594203,0.035343035343035345,0.010101010101010102,0.0015337423312883436,0.0,0.07631729667812143,0.07697862507221259,0.022026431718061675,0.7843140000000001,0.0,0.06976744186046512,0.05976095617529881,0.041666666666666664,0.016417910447761194,1.0,1.0,0.01647940074906367,0.057692307692307696,0.057692307692307696,0.009000000000000001,0.015973561002478657,0.058823529411764705,0.016548852636407475,0.015274949083503055,0.02368421052631579,0.004323389537397318,0.006872852233676976,0.015278996541578486,0.005764939251177784,0.013905123143811846,0.0,0.010638297872340425,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.03225806451612903,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.04497354497354497,0.28125,0.0,0.0,0.4864864864864865,0.0,0.03773584905660378,0.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.1,0.015004413062665492,0.008097165991902834,0.0,0.006756756756756757,0.0,0.0,0.0,0.03333333333333333,0.014285714285714285,0.0,0.0,0.012987012987012988,0.0,1.0,0.0,0.0,0.0,0.004081632653061225,0.02857142857142857,0.0024509803921568627,0.028985507246376812,0.004158004158004158,0.0,0.11196319018404909,0.6666666666666666,0.01188430698739977,0.011987290583477759,0.013215859030837006,1.0,0.0,0.023255813953488372,0.0099601593625498,0.041666666666666664,0.0033582089552238806,0.0,1.0,0.0033707865168539327,0.08974357692307694,0.08974357692307694,0.002,0.00716056182869733,0.0,0.006810082214982181,0.006517311608961304,0.005263157894736842,0.0034587116299178537,0.01718213058419244,0.013265885510762403,0.0131415819489214,0.021627897975771183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0028011204481792717,0.0,0.0,0.0,0.0,0.005291005291005291,0.015625,0.0,0.0,0.02702702702702703,0.005291005291005291,0.0041928721174004195,0.0,0.125,0.0,0
0.13793103448275862,0.0,0.012048192771084338,0.07142857142857142,0.0,0.1,0.02294792586054722,0.012145748987854251,0.0,0.04054054054054054,0.0,0.03910614525139665,0.0,0.03333333333333333,0.02857142857142857,0.0,0.05555555555555555,0.025974025974025976,0.0,0.5,0.0,0.0,0.0,0.004081632653061225,0.02857142857142857,0.0024509803921568627,0.028985507246376812,0.004158004158004158,0.0,0.11196319018404909,0.6666666666666666,0.01188430698739977,0.011987290583477759,0.013215859030837006,1.0,0.0,0.023255813953488372,0.0099601593625498,0.041666666666666664,0.0033582089552238806,0.0,1.0,0.0033707865168539327,0.08974357692307694,0.08974357692307694,0.002,0.00716056182869733,0.0,0.006810082214982181,0.006517311608961304,0.005263157894736842,0.0034587116299178537,0.01718213058419244,0.013265885510762403,0.0131415819489214,0.021627897975771183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0028011204481792717,0.0,0.0,0.0,0.0,0.005291005291005291,0.015625,0.0,0.0,0.02702702702702703,0.005291005291005291,0.0041928721174004195,0.0,0.125,0.0,0
0.0,0.0,0.012048192771084338,0.07142857142857142,0.0,0.20000000000000004,0.00970873786407767,0.008097165991902834,0.0,0.02702702702702703,0.0,0.0223463687150838,0.0,0.03333333333333333,0.02857142857142857,0.0,0.0,0.025974025974025976,0.0,0.5,0.0,0.0,0.0,0.004081632653061225,0.02857142857142857,0.0024509803921568627,0.028985507246376812,0.004158004158004158,0.0,0.11196319018404909,0.6666666666666666,0.01188430698739977,0.011987290583477759,0.013215859030837006,1.0,0.0,0.023255813953488372,0.0099601593625498,0.041666666666666664,0.0033582089552238806,0.0,1.0,0.0033707865168539327,0.08974357692307694,0.08974357692307694,0.002,0.00716056182869733,0.0,0.006810082214982181,0.006517311608961304,0.005263157894736842,0.0034587116299178537,0.01718213058419244,0.013265885510762403,0.0131415819489214,0.021627897975771183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0028011204481792717,0.0,0.0,0.0,0.0,0.005291005291005291,0.015625,0.0,0.0,0.02702702702702703,0.005291005291005291,0.0041928721174004195,0.0,0.125,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00529567519858782,0.0,0.0,0.0,0.0,0.0223463687150838,1.0,0.03333333333333333,0.014285714285714285,0.06153846153846154,0.0,0.012987012987012988,0.0,1.0,0.2,0.12,0.0,0.05918367346938776,0.02857142857142857,0.0,0.014492753623188406,0.04781704781704782,0.11111111111111112,0.0015337423312883436,0.0,0.07345360824742268,0.055603697284806464,0.004405286343612335,0.26108400000000004,0.0,0.011627906976744186,0.05976095617529881,0.041666666666666664,0.020149253731343283,0.9373040000000001,0.9,0.015355805243445694,0.03205126923076923,0.028846153846153855,0.002,0.00716056182869733,0.0,0.006810082214982181,0.006517311608961304,0.005263157894736842,0.0034587116299178537,0.01718213058419244,0.013265885510762403,0.0131415819489214,0.021627897975771183,0.0,0.0,0.11702127659574468,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.06382978723404255,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.07671957671957672,0.0,0.0,0.0,0.0,0.07936507936507936,0.04821802935010482,0.0,0.125,0.0,0
0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.00264783759929391,0.0,0.0,0.013513513513513514,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.2,0.12,0.0,0.05918367346938776,0.02857142857142857,0.0,0.014492753623188406,0.04781704781704782,0.11111111111111112,0.0015337423312883436,0.0,0.07345360824742268,0.055603697284806464,0.004405286343612335,0.26108400000000004,0.0,0.011627906976744186,0.05976095617529881,0.041666666666666664,0.020149253731343283,0.9373040000000001,0.9,0.015355805243445694,0.03205126923076923,0.028846153846153855,0.002,0.00716056182869733,0.0,0.006810082214982181,0.006517311608961304,0.005263157894736842,0.0034587116299178537,0.01718213058419244,0.013265885510762403,0.0131415819489214,0.021627897975771183,0.0,0.0,0.11702127659574468,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.06382978723404255,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.07671957671957672,0.0,0.0,0.0,0.0,0.07936507936507936,0.04821802935010482,0.0,0.125,0.0,0
